col_0,col_1,col_2,col_3,col_4,col_5,label_0,label_1,label_2
pretentious,critical,incomplete,more,priority,spec_prior,1,0,0
pretentious,critical,incomplete,more,not_recom,not_recom,1,0,0
pretentious,critical,incomplete,more,recommended,spec_prior,0,1,1
pretentious,critical,incomplete,more,priority,spec_prior,0,1,1
pretentious,critical,incomplete,more,not_recom,not_recom,0,1,1
pretentious,critical,incomplete,more,recommended,spec_prior,0,1,0
pretentious,critical,incomplete,more,priority,spec_prior,0,1,0
pretentious,critical,incomplete,more,not_recom,not_recom,0,1,0
pretentious,critical,incomplete,more,recommended,spec_prior,0,0,1
pretentious,critical,incomplete,more,priority,spec_prior,0,0,1
pretentious,critical,incomplete,more,not_recom,not_recom,0,0,1
pretentious,critical,incomplete,more,recommended,spec_prior,0,0,0
pretentious,critical,incomplete,more,priority,spec_prior,0,0,0
pretentious,critical,incomplete,more,not_recom,not_recom,0,0,0
pretentious,critical,foster,1,recommended,priority,1,1,1
pretentious,critical,foster,1,priority,spec_prior,1,1,1
pretentious,critical,foster,1,not_recom,not_recom,1,1,1
pretentious,critical,foster,1,recommended,priority,1,1,0
pretentious,critical,foster,1,priority,spec_prior,1,1,0
pretentious,critical,foster,1,not_recom,not_recom,1,1,0
pretentious,critical,foster,1,recommended,spec_prior,1,1,0
pretentious,critical,foster,1,recommended,spec_prior,1,0,1
pretentious,critical,foster,1,priority,spec_prior,1,0,1
pretentious,critical,foster,1,not_recom,not_recom,1,0,1
pretentious,critical,foster,1,recommended,spec_prior,1,0,0
pretentious,critical,foster,1,priority,spec_prior,1,0,0
pretentious,critical,foster,1,not_recom,not_recom,1,0,0
pretentious,critical,foster,1,recommended,spec_prior,0,1,1
pretentious,critical,foster,1,priority,spec_prior,0,1,1
pretentious,critical,foster,1,not_recom,not_recom,0,1,1
pretentious,critical,foster,1,recommended,spec_prior,0,1,0
pretentious,critical,foster,1,priority,spec_prior,0,1,0
pretentious,critical,foster,1,not_recom,not_recom,0,1,0
pretentious,critical,foster,1,recommended,spec_prior,0,0,1
pretentious,critical,foster,1,priority,spec_prior,0,0,1
pretentious,critical,foster,1,not_recom,not_recom,0,0,1
pretentious,critical,foster,1,recommended,spec_prior,0,0,0
pretentious,critical,foster,1,priority,spec_prior,0,0,0
pretentious,critical,foster,1,not_recom,not_recom,0,0,0
pretentious,critical,foster,2,recommended,priority,1,1,1
pretentious,critical,foster,2,priority,spec_prior,1,1,1
pretentious,critical,foster,2,not_recom,not_recom,1,1,1
pretentious,critical,foster,2,recommended,priority,1,1,0
pretentious,critical,foster,2,priority,spec_prior,1,1,0
pretentious,critical,foster,2,not_recom,not_recom,1,1,0
pretentious,critical,foster,2,recommended,spec_prior,1,1,0
pretentious,critical,foster,2,recommended,spec_prior,1,0,1
pretentious,critical,foster,2,priority,spec_prior,1,0,1
pretentious,critical,foster,2,not_recom,not_recom,1,0,1
pretentious,critical,foster,2,recommended,spec_prior,1,0,0
pretentious,critical,foster,2,priority,spec_prior,1,0,0
pretentious,critical,foster,2,not_recom,not_recom,1,0,0
pretentious,critical,foster,2,recommended,spec_prior,0,1,1
pretentious,critical,foster,2,priority,spec_prior,0,1,1
pretentious,critical,foster,2,not_recom,not_recom,0,1,1
pretentious,critical,foster,2,recommended,spec_prior,0,1,0
pretentious,critical,foster,2,priority,spec_prior,0,1,0
pretentious,critical,foster,2,not_recom,not_recom,0,1,0
pretentious,critical,foster,2,recommended,spec_prior,0,0,1
pretentious,critical,foster,2,priority,spec_prior,0,0,1
pretentious,critical,foster,2,not_recom,not_recom,0,0,1
pretentious,critical,foster,2,recommended,spec_prior,0,0,0
pretentious,critical,foster,2,priority,spec_prior,0,0,0
pretentious,critical,foster,2,not_recom,not_recom,0,0,0
pretentious,critical,foster,3,recommended,priority,1,1,1
pretentious,critical,foster,3,priority,spec_prior,1,1,1
pretentious,critical,foster,3,not_recom,not_recom,1,1,1
pretentious,critical,foster,3,recommended,priority,1,1,0
pretentious,critical,foster,3,priority,spec_prior,1,1,0
pretentious,critical,foster,3,not_recom,not_recom,1,1,0
pretentious,critical,foster,3,recommended,spec_prior,1,1,0
pretentious,critical,foster,3,recommended,spec_prior,1,0,1
pretentious,critical,foster,3,priority,spec_prior,1,0,1
pretentious,critical,foster,3,not_recom,not_recom,1,0,1
pretentious,critical,foster,3,recommended,spec_prior,1,0,0
pretentious,critical,foster,3,priority,spec_prior,1,0,0
pretentious,critical,foster,3,not_recom,not_recom,1,0,0
pretentious,critical,foster,3,recommended,spec_prior,0,1,1
pretentious,critical,foster,3,priority,spec_prior,0,1,1
pretentious,critical,foster,3,not_recom,not_recom,0,1,1
pretentious,critical,foster,3,recommended,spec_prior,0,1,0
pretentious,critical,foster,3,priority,spec_prior,0,1,0
pretentious,critical,foster,3,not_recom,not_recom,0,1,0
pretentious,critical,foster,3,recommended,spec_prior,0,0,1
pretentious,critical,foster,3,priority,spec_prior,0,0,1
pretentious,critical,foster,3,not_recom,not_recom,0,0,1
pretentious,critical,foster,3,recommended,spec_prior,0,0,0
pretentious,critical,foster,3,priority,spec_prior,0,0,0
pretentious,critical,foster,3,not_recom,not_recom,0,0,0
pretentious,critical,foster,more,recommended,priority,1,1,1
pretentious,critical,foster,more,priority,spec_prior,1,1,1
pretentious,critical,foster,more,not_recom,not_recom,1,1,1
pretentious,critical,foster,more,recommended,priority,1,1,0
pretentious,critical,foster,more,priority,spec_prior,1,1,0
pretentious,critical,foster,more,not_recom,not_recom,1,1,0
pretentious,critical,foster,more,recommended,spec_prior,1,1,0
pretentious,critical,foster,more,recommended,spec_prior,1,0,1
pretentious,critical,foster,more,priority,spec_prior,1,0,1
pretentious,critical,foster,more,not_recom,not_recom,1,0,1
pretentious,critical,foster,more,recommended,spec_prior,1,0,0
pretentious,critical,foster,more,priority,spec_prior,1,0,0
pretentious,critical,foster,more,not_recom,not_recom,1,0,0
pretentious,critical,foster,more,recommended,spec_prior,0,1,1
pretentious,critical,foster,more,priority,spec_prior,0,1,1
pretentious,critical,foster,more,not_recom,not_recom,0,1,1
pretentious,critical,foster,more,recommended,spec_prior,0,1,0
pretentious,critical,foster,more,priority,spec_prior,0,1,0
pretentious,critical,foster,more,not_recom,not_recom,0,1,0
pretentious,critical,foster,more,recommended,spec_prior,0,0,1
pretentious,critical,foster,more,priority,spec_prior,0,0,1
pretentious,critical,foster,more,not_recom,not_recom,0,0,1
pretentious,critical,foster,more,recommended,spec_prior,0,0,0
pretentious,critical,foster,more,priority,spec_prior,0,0,0
pretentious,critical,foster,more,not_recom,not_recom,0,0,0
pretentious,very_crit,complete,1,recommended,priority,1,1,1
pretentious,very_crit,complete,1,priority,priority,1,1,1
pretentious,very_crit,complete,1,not_recom,not_recom,1,1,1
pretentious,very_crit,complete,1,recommended,priority,1,1,0
pretentious,very_crit,complete,1,priority,priority,1,1,0
pretentious,very_crit,complete,1,not_recom,not_recom,1,1,0
pretentious,very_crit,complete,1,recommended,priority,1,0,1
pretentious,very_crit,complete,1,priority,spec_prior,1,0,1
pretentious,very_crit,complete,1,not_recom,not_recom,1,0,1
pretentious,very_crit,complete,1,recommended,priority,1,0,0
pretentious,very_crit,complete,1,priority,spec_prior,1,0,0
pretentious,very_crit,complete,1,not_recom,not_recom,1,0,0
pretentious,very_crit,complete,1,recommended,spec_prior,1,0,0
pretentious,very_crit,complete,1,recommended,priority,0,1,1
pretentious,very_crit,complete,1,priority,spec_prior,0,1,1
pretentious,very_crit,complete,1,not_recom,not_recom,0,1,1
pretentious,very_crit,complete,1,recommended,priority,0,1,0
pretentious,very_crit,complete,1,priority,spec_prior,0,1,0
pretentious,very_crit,complete,1,not_recom,not_recom,0,1,0
pretentious,very_crit,complete,1,recommended,spec_prior,0,1,0
pretentious,very_crit,complete,1,recommended,priority,0,0,1
pretentious,very_crit,complete,1,priority,spec_prior,0,0,1
pretentious,very_crit,complete,1,not_recom,not_recom,0,0,1
pretentious,very_crit,complete,1,recommended,priority,0,0,0
pretentious,very_crit,complete,1,priority,spec_prior,0,0,0
pretentious,very_crit,complete,1,not_recom,not_recom,0,0,0
pretentious,very_crit,complete,1,recommended,spec_prior,0,0,0
pretentious,very_crit,complete,2,recommended,priority,1,1,1
pretentious,very_crit,complete,2,priority,spec_prior,1,1,1
pretentious,very_crit,complete,2,not_recom,not_recom,1,1,1
pretentious,very_crit,complete,2,recommended,priority,1,1,0
pretentious,very_crit,complete,2,priority,spec_prior,1,1,0
pretentious,very_crit,complete,2,not_recom,not_recom,1,1,0
pretentious,very_crit,complete,2,recommended,spec_prior,1,1,0
pretentious,very_crit,complete,2,recommended,priority,1,0,1
pretentious,very_crit,complete,2,priority,spec_prior,1,0,1
pretentious,very_crit,complete,2,not_recom,not_recom,1,0,1
pretentious,very_crit,complete,2,recommended,priority,1,0,0
pretentious,very_crit,complete,2,priority,spec_prior,1,0,0
pretentious,very_crit,complete,2,not_recom,not_recom,1,0,0
pretentious,very_crit,complete,2,recommended,spec_prior,1,0,0
pretentious,very_crit,complete,2,recommended,priority,0,1,1
pretentious,very_crit,complete,2,priority,spec_prior,0,1,1
pretentious,very_crit,complete,2,not_recom,not_recom,0,1,1
pretentious,very_crit,complete,2,recommended,priority,0,1,0
pretentious,very_crit,complete,2,priority,spec_prior,0,1,0
pretentious,very_crit,complete,2,not_recom,not_recom,0,1,0
pretentious,very_crit,complete,2,recommended,spec_prior,0,1,0
pretentious,very_crit,complete,2,recommended,priority,0,0,1
pretentious,very_crit,complete,2,priority,spec_prior,0,0,1
pretentious,very_crit,complete,2,not_recom,not_recom,0,0,1
pretentious,very_crit,complete,2,recommended,priority,0,0,0
pretentious,very_crit,complete,2,priority,spec_prior,0,0,0
pretentious,very_crit,complete,2,not_recom,not_recom,0,0,0
pretentious,very_crit,complete,2,recommended,spec_prior,0,0,0
pretentious,very_crit,complete,2,recommended,spec_prior,0,1,1
pretentious,very_crit,complete,2,recommended,spec_prior,0,0,1
pretentious,very_crit,complete,3,recommended,priority,1,1,1
pretentious,very_crit,complete,3,priority,spec_prior,1,1,1
pretentious,very_crit,complete,3,not_recom,not_recom,1,1,1
pretentious,very_crit,complete,3,recommended,priority,1,1,0
pretentious,very_crit,complete,3,priority,spec_prior,1,1,0
pretentious,very_crit,complete,3,not_recom,not_recom,1,1,0
pretentious,very_crit,complete,3,recommended,spec_prior,1,1,0
pretentious,very_crit,complete,3,recommended,spec_prior,1,0,1
pretentious,very_crit,complete,3,priority,spec_prior,1,0,1
pretentious,very_crit,complete,3,not_recom,not_recom,1,0,1
pretentious,very_crit,complete,3,recommended,spec_prior,1,0,0
pretentious,very_crit,complete,3,priority,spec_prior,1,0,0
pretentious,very_crit,complete,3,not_recom,not_recom,1,0,0
pretentious,very_crit,complete,3,recommended,spec_prior,0,1,1
pretentious,very_crit,complete,3,priority,spec_prior,0,1,1
pretentious,very_crit,complete,3,not_recom,not_recom,0,1,1
pretentious,very_crit,complete,3,recommended,spec_prior,0,1,0
pretentious,very_crit,complete,3,priority,spec_prior,0,1,0
pretentious,very_crit,complete,3,not_recom,not_recom,0,1,0
pretentious,very_crit,complete,3,recommended,spec_prior,0,0,1
pretentious,very_crit,complete,3,priority,spec_prior,0,0,1
pretentious,very_crit,complete,3,not_recom,not_recom,0,0,1
pretentious,very_crit,complete,3,recommended,spec_prior,0,0,0
pretentious,very_crit,complete,3,priority,spec_prior,0,0,0
pretentious,very_crit,complete,3,not_recom,not_recom,0,0,0
pretentious,very_crit,complete,more,recommended,priority,1,1,1
pretentious,very_crit,complete,more,priority,spec_prior,1,1,1
pretentious,very_crit,complete,more,not_recom,not_recom,1,1,1
pretentious,very_crit,complete,more,recommended,priority,1,1,0
pretentious,very_crit,complete,more,priority,spec_prior,1,1,0
pretentious,very_crit,complete,more,not_recom,not_recom,1,1,0
pretentious,very_crit,complete,more,recommended,spec_prior,1,1,0
pretentious,very_crit,complete,more,recommended,spec_prior,1,0,1
pretentious,very_crit,complete,more,priority,spec_prior,1,0,1
pretentious,very_crit,complete,more,not_recom,not_recom,1,0,1
pretentious,very_crit,complete,more,recommended,spec_prior,1,0,0
pretentious,very_crit,complete,more,priority,spec_prior,1,0,0
pretentious,very_crit,complete,more,not_recom,not_recom,1,0,0
pretentious,very_crit,complete,more,recommended,spec_prior,0,1,1
pretentious,very_crit,complete,more,priority,spec_prior,0,1,1
pretentious,very_crit,complete,more,not_recom,not_recom,0,1,1
pretentious,very_crit,complete,more,recommended,spec_prior,0,1,0
pretentious,very_crit,complete,more,priority,spec_prior,0,1,0
pretentious,very_crit,complete,more,not_recom,not_recom,0,1,0
pretentious,very_crit,complete,more,recommended,spec_prior,0,0,1
pretentious,very_crit,complete,more,priority,spec_prior,0,0,1
pretentious,very_crit,complete,more,not_recom,not_recom,0,0,1
pretentious,very_crit,complete,more,recommended,spec_prior,0,0,0
pretentious,very_crit,complete,more,priority,spec_prior,0,0,0
pretentious,very_crit,complete,more,not_recom,not_recom,0,0,0
pretentious,very_crit,completed,1,recommended,priority,1,1,1
pretentious,very_crit,completed,1,priority,spec_prior,1,1,1
pretentious,very_crit,completed,1,not_recom,not_recom,1,1,1
pretentious,very_crit,completed,1,recommended,priority,1,1,0
pretentious,very_crit,completed,1,priority,spec_prior,1,1,0
pretentious,very_crit,completed,1,not_recom,not_recom,1,1,0
pretentious,very_crit,completed,1,recommended,spec_prior,1,1,0
pretentious,very_crit,completed,1,recommended,priority,1,0,1
pretentious,very_crit,completed,1,priority,spec_prior,1,0,1
pretentious,very_crit,completed,1,not_recom,not_recom,1,0,1
pretentious,very_crit,completed,1,recommended,priority,1,0,0
pretentious,very_crit,completed,1,priority,spec_prior,1,0,0
pretentious,very_crit,completed,1,not_recom,not_recom,1,0,0
pretentious,very_crit,completed,1,recommended,spec_prior,1,0,0
pretentious,very_crit,completed,1,recommended,priority,0,1,1
pretentious,very_crit,completed,1,priority,spec_prior,0,1,1
pretentious,very_crit,completed,1,not_recom,not_recom,0,1,1
pretentious,very_crit,completed,1,recommended,priority,0,1,0
pretentious,very_crit,completed,1,priority,spec_prior,0,1,0
pretentious,very_crit,completed,1,not_recom,not_recom,0,1,0
pretentious,very_crit,completed,1,recommended,spec_prior,0,1,0
pretentious,very_crit,completed,1,recommended,priority,0,0,1
pretentious,very_crit,completed,1,priority,spec_prior,0,0,1
pretentious,very_crit,completed,1,not_recom,not_recom,0,0,1
pretentious,very_crit,completed,1,recommended,priority,0,0,0
pretentious,very_crit,completed,1,priority,spec_prior,0,0,0
pretentious,very_crit,completed,1,not_recom,not_recom,0,0,0
pretentious,very_crit,completed,1,recommended,spec_prior,0,0,0
pretentious,very_crit,completed,1,recommended,spec_prior,0,1,1
pretentious,very_crit,completed,1,recommended,spec_prior,0,0,1
pretentious,very_crit,completed,2,recommended,priority,1,1,1
pretentious,very_crit,completed,2,priority,spec_prior,1,1,1
pretentious,very_crit,completed,2,not_recom,not_recom,1,1,1
pretentious,very_crit,completed,2,recommended,priority,1,1,0
pretentious,very_crit,completed,2,priority,spec_prior,1,1,0
pretentious,very_crit,completed,2,not_recom,not_recom,1,1,0
pretentious,very_crit,completed,2,recommended,spec_prior,1,1,0
pretentious,very_crit,completed,2,recommended,priority,1,0,1
pretentious,very_crit,completed,2,priority,spec_prior,1,0,1
pretentious,very_crit,completed,2,not_recom,not_recom,1,0,1
pretentious,very_crit,completed,2,recommended,priority,1,0,0
pretentious,very_crit,completed,2,priority,spec_prior,1,0,0
pretentious,very_crit,completed,2,not_recom,not_recom,1,0,0
pretentious,very_crit,completed,2,recommended,spec_prior,1,0,0
pretentious,very_crit,completed,2,recommended,priority,0,1,1
